"Applicant_ID","Month","Monthly_Income","Annual_Income","Employment_Status","House_Status","Employment_History_Years","Online_Spending_Behavior_Score","Utility_Bill_Payment_Score","Number_of_Open_Accounts","Credit_History_Years","Food_Expense","Transportation_Expense","Home_Utility_Expense","Shopping_Expense","Environmental_Spending","Loan_Amount_Requested","Loan_Term","Purpose","Approval_Status"
428,11,7299.10794863245,87000,"full time","Own",20,99,67,4,5,1389.03098415742,373.022311961104,469.549946401577,906.040025707417,249.056767687585,NA,NA,NA,NA
428,12,6787.16511669336,87000,"full time","Own",20,99,67,4,5,1465.58476772665,967.242763325853,390.598782354822,1598.47849514074,85.7579900347995,13971.8069145572,12,"Medical Expenses","Approved"
429,1,6287.47600268107,79000,"full time","Rented",6,12,40,2,19,881.049213534754,865.009540295698,380.729936718858,1108.35145362808,262.16899055648,NA,NA,NA,NA
429,2,6128.08495583401,79000,"full time","Rented",6,12,40,2,19,1299.75863713984,602.788903650369,534.327717652254,897.441762711719,88.9448321641566,NA,NA,NA,NA
429,3,6028.88147190291,79000,"full time","Rented",6,12,40,2,19,1304.2768983847,595.635201708319,568.125738084408,689.638598151318,242.876180780828,NA,NA,NA,NA
429,4,6631.3846518596,79000,"full time","Rented",6,12,40,2,19,1440.09252229817,713.619650730803,641.743331877333,780.6089576165,232.721123911709,NA,NA,NA,NA
429,5,6050.26406104444,79000,"full time","Rented",6,12,40,2,19,1297.28615831753,426.326136507157,580.760605743712,1339.67859809661,109.038480014369,NA,NA,NA,NA
429,6,6172.51092755857,79000,"full time","Rented",6,12,40,2,19,1397.13603529856,525.774939873451,316.544770268742,1459.94859592283,165.97013467901,NA,NA,NA,NA
429,7,6138.85380557428,79000,"full time","Rented",6,12,40,2,19,638.209028079978,496.868139278453,323.69248068241,927.590330927323,127.953067455464,NA,NA,NA,NA
429,8,6387.17662908991,79000,"full time","Rented",6,12,40,2,19,1514.24224439868,388.402496644663,340.929694334599,680.904028187197,140.552726581897,NA,NA,NA,NA
429,9,6057.28129484147,79000,"full time","Rented",6,12,40,2,19,936.74813544026,441.696487002806,530.104718481768,1212.61800761493,217.989277942565,NA,NA,NA,NA
429,10,7173.19164083262,79000,"full time","Rented",6,12,40,2,19,1439.04152058266,489.704562465821,371.163126806569,1574.71225754266,320.359106895352,NA,NA,NA,NA
429,11,6600.3386665252,79000,"full time","Rented",6,12,40,2,19,707.157626298565,817.625032156939,630.398484285376,1499.2459537919,215.766053819313,NA,NA,NA,NA
429,12,6167.04953381559,79000,"full time","Rented",6,12,40,2,19,1186.9034788851,803.496822459908,367.249626926929,894.616553046742,214.537908958742,6446.64738909341,21,"Debt Consolidation","Rejected"
430,1,2203.92510034532,29000,"full time","Own",20,55,78,5,8,311.02217733524,201.954004505381,154.364541962884,483.335462912293,71.2649098595634,NA,NA,NA,NA
430,2,2603.16388233332,29000,"full time","Own",20,55,78,5,8,605.115571132886,293.492703861831,132.439392725541,538.809624081452,90.2717401865672,NA,NA,NA,NA
430,3,2274.3926975294,29000,"full time","Own",20,55,78,5,8,463.291655761827,134.808516968489,183.827452005844,324.805255702924,60.9380647384014,NA,NA,NA,NA
430,4,2248.14494517244,29000,"full time","Own",20,55,78,5,8,654.586717382961,311.339648665781,187.787558558236,489.290358830124,100.228258256346,NA,NA,NA,NA
430,5,2405.38247503185,29000,"full time","Own",20,55,78,5,8,709.295325714393,196.725617988487,193.637804489294,270.504233849518,102.50706869627,NA,NA,NA,NA
430,6,2316.03978726004,29000,"full time","Own",20,55,78,5,8,675.740107615756,121.016197491517,138.185746957078,341.566935040515,90.7823807352279,NA,NA,NA,NA
430,7,2318.58597198734,29000,"full time","Own",20,55,78,5,8,494.366000045717,178.820094948096,218.934050482953,514.843270512258,71.3260106764445,NA,NA,NA,NA
430,8,2419.00021990684,29000,"full time","Own",20,55,78,5,8,517.674360067462,197.909908728496,215.041235230495,431.780797072522,68.7688936716609,NA,NA,NA,NA
430,9,2360.20400196624,29000,"full time","Own",20,55,78,5,8,636.756956469156,143.694285912234,145.739404651653,299.467520676789,99.819422632587,NA,NA,NA,NA
430,10,2331.97166603059,29000,"full time","Own",20,55,78,5,8,370.834775935919,345.885329415208,128.554600634296,272.432849603468,76.9132967691239,NA,NA,NA,NA
430,11,2256.05549014096,29000,"full time","Own",20,55,78,5,8,490.00171839098,267.485705939628,164.29227199398,320.507053052375,76.2596964946767,NA,NA,NA,NA
430,12,2525.50649616169,29000,"full time","Own",20,55,78,5,8,386.964433037417,265.149119393583,164.139654620176,474.767830233124,117.691274266585,5901.01934764534,16,"Home Improvement","Rejected"
431,1,7831.16738117145,91000,"part time","Rented",18,2,18,12,15,1949.67582527245,920.939834604726,773.695242069725,1155.39188616434,245.125908842813,NA,NA,NA,NA
431,2,6844.58341762268,91000,"part time","Rented",18,2,18,12,15,1556.64375718021,882.240560000673,399.629371656702,1218.67996579398,314.191500440026,NA,NA,NA,NA
431,3,6959.58829662607,91000,"part time","Rented",18,2,18,12,15,1313.86349397435,806.143618112501,366.32595087829,1296.7398645315,116.549643272101,NA,NA,NA,NA
431,4,7542.52393487453,91000,"part time","Rented",18,2,18,12,15,911.571507415624,500.861915679039,631.934083291606,1881.65277737395,362.805766130699,NA,NA,NA,NA
431,5,7185.75749274654,91000,"part time","Rented",18,2,18,12,15,2034.86395137074,863.121693592364,554.636983836591,1191.82251083664,252.07566563501,NA,NA,NA,NA
431,6,7323.36369192926,91000,"part time","Rented",18,2,18,12,15,944.406957418936,770.479273206744,729.36315433361,1667.42361888973,84.7270682952161,NA,NA,NA,NA
431,7,7437.94070029398,91000,"part time","Rented",18,2,18,12,15,1738.82551851088,981.832519762815,497.675143036806,998.959872060781,206.105717221633,NA,NA,NA,NA
431,8,6973.30155405604,91000,"part time","Rented",18,2,18,12,15,738.827753112533,736.134163772553,472.564485589396,702.964824855384,149.437458624218,NA,NA,NA,NA
431,9,7110.48422676201,91000,"part time","Rented",18,2,18,12,15,1554.45063348036,722.510710522362,525.965370440153,713.338864494721,317.644282101184,NA,NA,NA,NA
431,10,7119.90923491539,91000,"part time","Rented",18,2,18,12,15,868.424298227156,690.375450161037,666.288551812443,1636.15724067334,237.732811626007,NA,NA,NA,NA
431,11,7480.41288516639,91000,"part time","Rented",18,2,18,12,15,1395.13805579057,398.075031887961,574.006299566353,1549.73326116369,363.147779074848,NA,NA,NA,NA
431,12,8122.99129603586,91000,"part time","Rented",18,2,18,12,15,1248.62939170437,1119.00583482337,552.90074303136,1071.019541006,119.583506764573,32995.7263829419,15,"Major Purchase","Rejected"
432,1,5382.01855694254,64000,"full time","Rented",17,15,50,7,12,1373.63494318569,629.813565557183,275.970874223024,1028.10730295472,85.2368299592868,NA,NA,NA,NA
432,2,5217.01886430383,64000,"full time","Rented",17,15,50,7,12,1315.58680261044,771.368959684877,500.362984534616,777.322109711636,56.798484812696,NA,NA,NA,NA
432,3,4940.59210568666,64000,"full time","Rented",17,15,50,7,12,1073.01597463324,740.778929778867,327.123040379251,669.416890493325,111.319578840305,NA,NA,NA,NA
432,4,5256.15130662918,64000,"full time","Rented",17,15,50,7,12,1551.22328124031,342.553664699976,345.580247220915,1059.07923834047,212.559461823256,NA,NA,NA,NA
432,5,5470.39536436399,64000,"full time","Rented",17,15,50,7,12,671.546605541465,370.861347228152,390.801710823299,750.907912610878,215.51608446192,NA,NA,NA,NA
432,6,4953.90810420116,64000,"full time","Rented",17,15,50,7,12,1184.90350292429,459.80450356297,290.373114810297,652.054903716508,84.5285100235166,NA,NA,NA,NA
432,7,5178.47224896153,64000,"full time","Rented",17,15,50,7,12,1102.99702905379,393.995417208507,472.235834948917,1153.05743446444,236.586728486541,NA,NA,NA,NA
432,8,5829.5762643218,64000,"full time","Rented",17,15,50,7,12,1095.54933729126,806.75540316923,481.108773600229,1271.92400009084,61.9405938196438,NA,NA,NA,NA
432,9,5775.39484823743,64000,"full time","Rented",17,15,50,7,12,1240.39436622344,809.694605769253,486.362775034795,806.749084837186,192.03782245474,NA,NA,NA,NA
432,10,5207.94037903349,64000,"full time","Rented",17,15,50,7,12,729.11592901637,528.843460197202,489.368820941838,776.496693389013,213.471238435454,NA,NA,NA,NA
432,11,5328.65130926172,64000,"full time","Rented",17,15,50,7,12,604.876030387962,362.475027123916,518.903788527383,762.919759867561,236.221049340192,NA,NA,NA,NA
432,12,5224.6695138514,64000,"full time","Rented",17,15,50,7,12,1421.69270760545,666.711822543286,480.393081905534,1210.5441193275,221.684159676499,7585.13937415555,10,"Debt Consolidation","Approved"
433,1,6781.46966489342,74000,"full time","Rented",11,45,6,2,17,1458.51640079307,828.601580526165,377.94739185711,751.111012219856,178.22104411888,NA,NA,NA,NA
433,2,5798.71809862865,74000,"full time","Rented",11,45,6,2,17,758.374286612197,635.669755634785,562.313356701069,597.001029394381,286.696512090903,NA,NA,NA,NA
433,3,6334.88544879171,74000,"full time","Rented",11,45,6,2,17,1881.81825629118,782.532657179208,561.069317162727,1107.46881422982,142.031618178549,NA,NA,NA,NA
433,4,6672.06069413417,74000,"full time","Rented",11,45,6,2,17,967.63239118404,568.509226533172,581.853849623835,671.172060258624,69.3011823795164,NA,NA,NA,NA
433,5,6553.64513116268,74000,"full time","Rented",11,45,6,2,17,1399.84707310347,614.020234261512,422.267371564667,828.343412756939,311.128444319418,NA,NA,NA,NA
433,6,6430.37484981275,74000,"full time","Rented",11,45,6,2,17,1744.9887982823,466.431706120353,565.122924186608,1025.83308421226,277.935804133708,NA,NA,NA,NA
433,7,5643.46885885267,74000,"full time","Rented",11,45,6,2,17,760.0815062791,799.757483141758,557.275942671117,1234.82057860039,257.24146631459,NA,NA,NA,NA
433,8,6065.62765038883,74000,"full time","Rented",11,45,6,2,17,1462.85561895263,702.597046687752,330.549782511708,1040.38819797944,221.61698240967,NA,NA,NA,NA
433,9,6368.49392805404,74000,"full time","Rented",11,45,6,2,17,1625.88165506156,659.366311948384,503.744753551464,960.938398949501,73.371394973028,NA,NA,NA,NA
433,10,6190.37137168925,74000,"full time","Rented",11,45,6,2,17,1454.27326111766,864.064555153906,360.996011685605,1399.89354392899,212.20843453859,NA,NA,NA,NA
433,11,6427.13026567362,74000,"full time","Rented",11,45,6,2,17,1568.65341272741,718.480575196037,477.870371339898,1486.11413234621,107.147185008448,NA,NA,NA,NA
433,12,6428.23430239223,74000,"full time","Rented",11,45,6,2,17,1202.5511758597,660.843693740451,426.242635031879,1081.98560574854,124.571271078687,22852.1237120964,22,"Major Purchase","Rejected"
434,1,5572.02728453558,67000,"part time","Rented",16,29,77,14,7,1104.54634236083,287.743264273868,334.8479932513,1167.25698564906,143.431954866646,NA,NA,NA,NA
434,2,5508.25079783487,67000,"part time","Rented",16,29,77,14,7,1597.96019089371,552.713128622463,535.930052160924,787.43546302932,144.110026766428,NA,NA,NA,NA
434,3,5643.16235407023,67000,"part time","Rented",16,29,77,14,7,824.306057794999,289.68972886193,542.155906668167,1345.72953767549,194.822108119858,NA,NA,NA,NA
434,4,5728.9615065131,67000,"part time","Rented",16,29,77,14,7,1579.50341492874,368.507091875019,537.481674518166,695.020531931636,230.066278920242,NA,NA,NA,NA
434,5,6122.80954077529,67000,"part time","Rented",16,29,77,14,7,1563.45097306267,457.252317947366,321.217175592813,1232.06449314496,240.894847220944,NA,NA,NA,NA
434,6,5409.7914167059,67000,"part time","Rented",16,29,77,14,7,560.518179101331,710.188962581759,406.764542363644,1262.89052870689,56.1961231985813,NA,NA,NA,NA
434,7,5224.75773507031,67000,"part time","Rented",16,29,77,14,7,1067.19801615119,535.142890245956,467.214087604875,582.909259842284,198.028347144743,NA,NA,NA,NA
434,8,5625.43414647613,67000,"part time","Rented",16,29,77,14,7,1256.59426219352,435.634766875859,559.289373139569,917.472312029919,249.684521629475,NA,NA,NA,NA
434,9,5497.04912267625,67000,"part time","Rented",16,29,77,14,7,983.254098156691,330.954235936623,342.458192068354,879.094279412097,129.930207227256,NA,NA,NA,NA
434,10,5661.53284436247,67000,"part time","Rented",16,29,77,14,7,1239.31890648177,769.067819697623,552.326180805926,1217.11731932487,134.149796974902,NA,NA,NA,NA
434,11,5971.01556439884,67000,"part time","Rented",16,29,77,14,7,741.842803186818,835.253294104021,515.014851474228,1155.50802452319,107.04041049519,NA,NA,NA,NA
434,12,5134.12552617568,67000,"part time","Rented",16,29,77,14,7,887.587370493949,269.890439289067,412.35548946932,1232.49160402222,56.5924518672196,18320.5615792423,16,"Debt Consolidation","Approved"
435,1,2260.78041451983,27000,"part time","Own",17,30,41,6,12,482.057941361249,181.54347032296,143.7906934308,378.467998072263,47.4980215662925,NA,NA,NA,NA
435,2,2025.02221581526,27000,"part time","Own",17,30,41,6,12,283.392423288335,181.521272094025,163.744009068763,305.569544284046,69.2739744813394,NA,NA,NA,NA
435,3,2406.3157469267,27000,"part time","Own",17,30,41,6,12,387.549263043105,121.109925996183,218.388780743517,467.957774085949,109.987900819944,NA,NA,NA,NA
435,4,2125.26129159378,27000,"part time","Own",17,30,41,6,12,338.796787560409,133.33100410225,169.962582531874,345.253632196061,80.8599589152264,NA,NA,NA,NA
435,5,2070.15371503076,27000,"part time","Own",17,30,41,6,12,614.702047030203,189.758210459843,131.181104769262,444.97580602864,28.9671157144789,NA,NA,NA,NA
435,6,2249.25298090093,27000,"part time","Own",17,30,41,6,12,459.932426947981,247.885365865548,160.405714449618,427.312602500303,25.2958074512218,NA,NA,NA,NA
435,7,2314.32416274911,27000,"part time","Own",17,30,41,6,12,430.05220238124,142.574850711319,199.113232953413,541.856445891321,33.3128355456805,NA,NA,NA,NA
435,8,2081.90120514482,27000,"part time","Own",17,30,41,6,12,508.40697894995,308.636256416834,156.609860140171,312.896088648891,102.82152785091,NA,NA,NA,NA
435,9,2173.66917879554,27000,"part time","Own",17,30,41,6,12,413.778020027252,201.18524605581,152.154061098805,327.180212202195,99.4409789574207,NA,NA,NA,NA
435,10,2441.06403021142,27000,"part time","Own",17,30,41,6,12,419.986897933467,329.033160471102,141.4738792442,317.38403581109,117.677107905739,NA,NA,NA,NA
435,11,2041.73893304542,27000,"part time","Own",17,30,41,6,12,229.24167963472,170.387867256821,187.248930031882,443.174356199479,69.9912485505279,NA,NA,NA,NA
435,12,2094.73748960299,27000,"part time","Own",17,30,41,6,12,279.375875508772,313.887786575717,122.763483610154,334.515259963794,27.5681032436322,5322.45681318454,6,"Major Purchase","Rejected"
436,1,1980.21775185286,22000,"part time","Rented",6,100,65,15,15,567.37819816405,260.99211797474,103.071858206819,229.97028491554,90.6395306956944,NA,NA,NA,NA
436,2,1952.46277983145,22000,"part time","Rented",6,100,65,15,15,351.733689174287,288.435754373104,132.793700268875,384.290415642922,22.5179736880384,NA,NA,NA,NA
436,3,1904.64155498582,22000,"part time","Rented",6,100,65,15,15,328.533560938067,170.745672040968,137.487285275482,358.942782373996,82.435438246274,NA,NA,NA,NA
436,4,1687.33338045422,22000,"part time","Rented",6,100,65,15,15,506.15794606082,111.449896561841,116.095761613127,261.95919350796,24.9198602197969,NA,NA,NA,NA
436,5,1982.60423125078,22000,"part time","Rented",6,100,65,15,15,427.997307591107,130.402877408619,180.806966110494,480.547211203217,51.636685510635,NA,NA,NA,NA
436,6,1682.96456379661,22000,"part time","Rented",6,100,65,15,15,364.876416877304,251.215832206425,91.2628070666559,242.601133754968,54.0999219552165,NA,NA,NA,NA
436,7,1794.91133046492,22000,"part time","Rented",6,100,65,15,15,454.239835153191,155.114331499043,128.857860067032,207.530042022203,75.2940820657301,NA,NA,NA,NA
436,8,1871.68427096525,22000,"part time","Rented",6,100,65,15,15,242.670955556261,158.076280746726,133.08202360386,288.457870604321,37.6118432109839,NA,NA,NA,NA
436,9,1651.45095586777,22000,"part time","Rented",6,100,65,15,15,209.743414315658,223.624801367327,123.1521975503,256.745642618323,75.5578005280357,NA,NA,NA,NA
436,10,1650.71812328727,22000,"part time","Rented",6,100,65,15,15,213.95352647698,200.573644302612,98.3092350591862,214.874334804373,32.1664689000748,NA,NA,NA,NA
436,11,1700.34502029109,22000,"part time","Rented",6,100,65,15,15,205.11896281922,205.885040039283,108.681065388975,374.496777990598,56.8730374030226,NA,NA,NA,NA
436,12,1832.1428603027,22000,"part time","Rented",6,100,65,15,15,189.506325618838,252.829974014385,171.480634473109,417.408540301787,90.158301153582,17139.7486814763,22,"Major Purchase","Rejected"
437,1,5266.75844471902,67000,"part time","Own",1,66,23,7,2,985.961626140507,480.675627176297,401.296936186856,743.566807909875,233.629451123652,NA,NA,NA,NA
437,2,5955.80530591542,67000,"part time","Own",1,66,23,7,2,1238.31325986945,312.342113389499,567.737597436919,859.97747460212,60.6436973868951,NA,NA,NA,NA
437,3,5558.35562945964,67000,"part time","Own",1,66,23,7,2,1014.30772081763,428.452357286498,365.120240641373,1013.24637753525,92.920721163659,NA,NA,NA,NA
437,4,5625.67894897268,67000,"part time","Own",1,66,23,7,2,1481.16270463374,576.89914123549,515.580012412877,873.34052858928,241.356537184583,NA,NA,NA,NA
437,5,5616.85002265343,67000,"part time","Own",1,66,23,7,2,1400.4364301494,610.426037381841,389.860285077218,908.511787347714,196.875793366531,NA,NA,NA,NA
437,6,6136.14413752609,67000,"part time","Own",1,66,23,7,2,1333.25907277123,533.488556385402,314.143848614934,623.270356837153,175.501232422813,NA,NA,NA,NA
437,7,5213.26440697691,67000,"part time","Own",1,66,23,7,2,713.597357465123,318.231991863831,374.507560205807,982.668933142122,177.742960589039,NA,NA,NA,NA
437,8,5917.35918938648,67000,"part time","Own",1,66,23,7,2,955.814259809997,321.848747574151,516.874839393258,846.596079258294,238.689313600982,NA,NA,NA,NA
437,9,5862.16755553226,67000,"part time","Own",1,66,23,7,2,1706.69609376205,522.909525795122,541.445877055421,1385.79970592903,69.5619652517372,NA,NA,NA,NA
437,10,5387.78414340146,67000,"part time","Own",1,66,23,7,2,1591.93715828215,440.195572715654,522.09265755115,1192.27524158051,191.279591105543,NA,NA,NA,NA
437,11,5571.33307059218,67000,"part time","Own",1,66,23,7,2,1374.37846471247,763.275177351407,439.999757075391,1118.85571401901,271.565144991994,NA,NA,NA,NA
437,12,5763.35750044091,67000,"part time","Own",1,66,23,7,2,725.043322708266,368.861043923602,504.627251155989,882.226505745885,212.002147890405,17272.1667330596,20,"Medical Expenses","Rejected"
